"unit_id","transition_id","code_id","model","repeat","value","direction","facet","evidence","flag","ambiguity_reason","code_family"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","1","NA","NA","The research into harmful manipulation from a severe risk perspective is nascent.","clear","NA","content"
"GDM-FSF-v3-1-0161","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","The CCL and our assessment of the risk in this domain is exploratory and subject to further research, and may be substantially changed over time.","clear","NA","content"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","1","NA","NA","Harmful manipulation level 1 (exploratory): Possesses manipulative capabilities sufficient to enable it to systematically and substantially change beliefs and behavior in identified high stakes contexts over the course of interactions with the model, reasonably resulting in additional expected harm at severe scale.","clear","NA","content"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","1","NA","NA","Harmful manipulation level 1 (exploratory): Possesses manipulative capabilities sufficient to enable it to systematically and substantially change beliefs and behavior in identified high stakes contexts over the course of interactions with the model, reasonably resulting in additional expected harm at severe scale.","clear","NA","content"
"GDM-FSF-v3-1-0162","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","1","NA","NA","Security level 2+ The lower velocity of harm scenarios associated with this CCL and the viability of social defenses against large-scale misuse of such models count against security mitigations with substantial costs to innovation.","clear","NA","content"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","1","NA","NA","Security level 2+ The lower velocity of harm scenarios associated with this CCL and the viability of social defenses against large-scale misuse of such models count against security mitigations with substantial costs to innovation.","clear","NA","content"
"GDM-FSF-v3-1-0163","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","1","added","NA","This section describes our mitigation approach for models that pose risks of significant or severe harm through machine learning R&D and misalignment, and then details our set of TCL and CCLs, as well as the mitigations that we provisionally assess as appropriate for them.","clear","NA","change"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0164","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0165","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","As with misuse T/CCLs, we take a similar approach to security and deployment mitigations for ML R&D and Misalignment T/CCLs, although deployment mitigations focus on different threat models and therefore also include measures for high-risk internal deployments.","clear","NA","content"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","1","NA","NA","Security mitigations against exfiltration and unauthorized modification risk are important for models reaching ML R&D CCLs.","clear","NA","content"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","1","NA","NA","Security mitigations against exfiltration and unauthorized modification risk are important for models reaching ML R&D CCLs.","clear","NA","content"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0166","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","1","NA","NA","exfiltration of highly capable models increases the likelihood they will be misused to achieve other critical capabilities, or deployed without adequate control and oversight.","clear","NA","content"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0167","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","1","NA","NA","Security mitigations also protect against the risk of the model exfiltrating itself.","clear","NA","content"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0168","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","we rely again on security levels to articulate the security goal recommended for each CCL.","clear","NA","content"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","1","NA","NA","The following mitigation process will be applied for deployments of a model reaching a ML R&D and Misalignment T/CCL.","clear","NA","content"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0169","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","The approach is similar to misuse deployment mitigations, with an added focus on high-risk internal deployments.","clear","NA","content"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0170","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","safeguards and an accompanying residual risk assessment are developed by iterating on the following:","clear","NA","content"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0171","GDM-FSF-v1-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","Developing and improving a suite of safeguards targeting the capability, which may include measures such as limiting affordances, monitoring and escalation, auditing, and alignment training, in addition to measures for preventing large-scale misuse.","clear","NA","content"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0172","GDM-FSF-v1-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
